"","ID","name","genre","editor","dev","year","platform","period","link","addon"
"3413",1253,"Close Combat : Wacht am Rhein","stratégie","Matrix Games","Strategy 3 Tactics","2008","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_closecombat/Close-combat-wacht-am-rhein.php","games"
"3414",1253,"Close Combat : Wacht am Rhein","stratégie","Matrix Games","Strategy 3 Tactics","2008","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_closecombat/Close-combat-wacht-am-rhein.php","games"
"3415",1254,"Close Combat : Last Stand Arnhem","stratégie","Matrix Games","Strategy 3 Tactics","2010","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_closecombat/Close-combat-last-stand-arnhem.php","games"
"3416",1254,"Close Combat : Last Stand Arnhem","stratégie","Matrix Games","Strategy 3 Tactics","2010","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_closecombat/Close-combat-last-stand-arnhem.php","games"
"3417",1255,"Mount & Blade Collection","jeu de rôle","Paradox Interactive","TaleWorlds Entertainment","2012","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_mountandblade/mount-blade-collection.php","games"
"3418",1255,"Mount & Blade Collection","jeu de rôle","Paradox Interactive","TaleWorlds Entertainment","2012","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_mountandblade/mount-blade-collection.php","games"
"3419",1256,"Panzer Corps Grand Campaign '43 East (DLC)","stratégie","Slitherine Software","The Lordz Games Studio","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_panzercorps/Panzer-corps-grand-campaign-43-east.php","addon"
"3420",1256,"Panzer Corps Grand Campaign '43 East (DLC)","stratégie","Slitherine Software","The Lordz Games Studio","2012","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_panzercorps/Panzer-corps-grand-campaign-43-east.php","addon"
"3421",1257,"Gary Grigsby's War in the East : Don to the Danube","stratégie","Matrix Games","2by3 Games","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_warintheeast/Gary-grigsby-s-war-in-the-east-don-to-the-danube.php","games"
"3422",1257,"Gary Grigsby's War in the East : Don to the Danube","stratégie","Matrix Games","2by3 Games","2012","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_warintheeast/Gary-grigsby-s-war-in-the-east-don-to-the-danube.php","games"
"3423",1258,"World War II Combat : Iwo Jima","action","Groove Games","Direct Action Games","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-iwo-jima.php","games"
"3424",1258,"World War II Combat : Iwo Jima","action","Groove Games","Direct Action Games","2006","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-iwo-jima.php","games"
"3425",1258,"World War II Combat : Iwo Jima","action","Groove Games","Direct Action Games","2006","xbox","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-iwo-jima.php","games"
"3426",1258,"World War II Combat : Iwo Jima","action","Groove Games","Direct Action Games","2006","xbox","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-iwo-jima.php","games"
"3427",1259,"World War II Combat : Road to Berlin","action","Groove Games","Direct Action Games","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-road-to-berlin.php","games"
"3428",1259,"World War II Combat : Road to Berlin","action","Groove Games","Direct Action Games","2006","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-road-to-berlin.php","games"
"3429",1259,"World War II Combat : Road to Berlin","action","Groove Games","Direct Action Games","2006","xbox","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-road-to-berlin.php","games"
"3430",1259,"World War II Combat : Road to Berlin","action","Groove Games","Direct Action Games","2006","xbox","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_wwiicombat/World-war-ii-combat-road-to-berlin.php","games"
"3431",1260,"War in the Pacific - Admiral's Edition","stratégie","Matrix Games","Henderson Field Designs","2009","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_warinthepacific/War-in-the-pacific-admiral-s-edition.php","games"
"3432",1260,"War in the Pacific - Admiral's Edition","stratégie","Matrix Games","Henderson Field Designs","2009","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_warinthepacific/War-in-the-pacific-admiral-s-edition.php","games"
"3433",1261,"Men of War : Assault Squad - Game of the Year Edition","stratégie","1C Company","Best Way","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_menofwar/Men-of-war-assault-squad-goty.php","games"
"3434",1261,"Men of War : Assault Squad - Game of the Year Edition","stratégie","1C Company","Best Way","2012","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_menofwar/Men-of-war-assault-squad-goty.php","games"
"3435",1261,"Men of War : Assault Squad - Game of the Year Edition","stratégie","1C Company","Best Way","2012","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_menofwar/Men-of-war-assault-squad-goty.php","games"
"3436",1261,"Men of War : Assault Squad - Game of the Year Edition","stratégie","1C Company","Best Way","2012","windows","front africain","http://www.histogames.com/HTML/inventaire/fiche_game/serie_menofwar/Men-of-war-assault-squad-goty.php","games"
"3437",1261,"Men of War : Assault Squad - Game of the Year Edition","stratégie","1C Company","Best Way","2012","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_menofwar/Men-of-war-assault-squad-goty.php","games"
"3438",1262,"Airborne Assault : Conquest of the Aegean","stratégie","Matrix Games","Panther Games","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_airborneassault/Conquest-of-the-aegean.php","games"
"3439",1262,"Airborne Assault : Conquest of the Aegean","stratégie","Matrix Games","Panther Games","2006","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_airborneassault/Conquest-of-the-aegean.php","games"
"3440",1263,"Airborne Assault : Highway to the Reich","stratégie","Matrix Games","Panther Games","2003","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_airborneassault/Airborne-assault-highway-to-the-reich.php","games"
"3441",1263,"Airborne Assault : Highway to the Reich","stratégie","Matrix Games","Panther Games","2003","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_airborneassault/Airborne-assault-highway-to-the-reich.php","games"
"3442",1264,"Combat Mission : Battle for Normandy","stratégie","Battlefront.com","Battlefront.com","2011","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy.php","games"
"3443",1264,"Combat Mission : Battle for Normandy","stratégie","Battlefront.com","Battlefront.com","2011","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy.php","games"
"3444",1264,"Combat Mission : Battle for Normandy","stratégie","Battlefront.com","Battlefront.com","2011","mac","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy.php","games"
"3445",1264,"Combat Mission : Battle for Normandy","stratégie","Battlefront.com","Battlefront.com","2011","mac","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy.php","games"
"3446",1265,"Combat Mission : Battle for Normandy - Commonwealth Forces (addon)","stratégie","Battlefront.com","Battlefront.com","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy-commonwealth-forces.php","addon"
"3447",1265,"Combat Mission : Battle for Normandy - Commonwealth Forces (addon)","stratégie","Battlefront.com","Battlefront.com","2012","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-battle-for-normandy-commonwealth-forces.php","addon"
"3448",1266,"Combat Mission Anthology","stratégie","CDV Software Entertainment","Battlefront.com","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-anthology.php","games"
"3449",1266,"Combat Mission Anthology","stratégie","CDV Software Entertainment","Battlefront.com","2006","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-anthology.php","games"
"3450",1266,"Combat Mission Anthology","stratégie","CDV Software Entertainment","Battlefront.com","2006","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-anthology.php","games"
"3451",1266,"Combat Mission Anthology","stratégie","CDV Software Entertainment","Battlefront.com","2006","windows","front africain","http://www.histogames.com/HTML/inventaire/fiche_game/serie_combatmission/Combat-mission-anthology.php","games"
"3452",1267,"Conflict : Middle East","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1991","amiga","conflits modernes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Conflict-middle-east.php","games"
"3453",1267,"Conflict : Middle East","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1991","amiga","conflit israelo-palestinien","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Conflict-middle-east.php","games"
"3454",1267,"Conflict : Middle East","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1991","dos","conflits modernes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Conflict-middle-east.php","games"
"3455",1267,"Conflict : Middle East","stratégie","Strategic Simulations Inc.","Strategic Simulations Inc.","1991","dos","conflit israelo-palestinien","http://www.histogames.com/HTML/inventaire/fiche_game/serie_conflict/Conflict-middle-east.php","games"
"3456",1269,"Civilization V : God & Kings (addon)","stratégie","2K Games","Firaxis","2012","windows","toutes époques confondues","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilization/Civ-V-GK.php","addon"
"3457",1270,"Campaign Corinth","stratégie","HPS Simulations","HPS Simulations","2001","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-corinth.php","games"
"3458",1271,"Campaign Ozark","stratégie","HPS Simulations","HPS Simulations","2003","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-ozark.php","games"
"3459",1272,"Campaign Franklin","stratégie","HPS Simulations","HPS Simulations","2003","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-franklin.php","games"
"3460",1273,"Campaign Gettysburg","stratégie","HPS Simulations","HPS Simulations","2004","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-gettysburg.php","games"
"3461",1274,"Campaign Peninsula","stratégie","HPS Simulations","HPS Simulations","2005","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-peninsula.php","games"
"3462",1275,"Campaign Shiloh","stratégie","HPS Simulations","HPS Simulations","2005","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-shiloh.php","games"
"3463",1276,"Officers","stratégie","Anuman Interactive","Game Factory Interactive","2008","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/O/Officers.php","games"
"3464",1276,"Officers","stratégie","Anuman Interactive","Game Factory Interactive","2008","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/O/Officers.php","games"
"3465",1277,"Campaign Vicksburg","stratégie","HPS Simulations","HPS Simulations","2006","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-vicksburg.php","games"
"3466",1278,"Campaign Atlanta","stratégie","HPS Simulations","HPS Simulations","2007","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-atlanta.php","games"
"3467",1279,"Campaign Chickamauga","stratégie","HPS Simulations","HPS Simulations","2007","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-chickamauga.php","games"
"3468",1280,"Campaign Antietam","stratégie","HPS Simulations","HPS Simulations","2008","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-antietam.php","games"
"3469",1281,"Campaign Chancellorsville","stratégie","HPS Simulations","HPS Simulations","2009","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_civilwarbattles/Campaign-chancellorsville.php","games"
"3470",1282,"Conflict of Heroes : Awakening the Bear","stratégie","Slitherine","Western Civilization Software","2012","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/C/Conflict-of-heroes-awakening-the-bear.php","games"
"3471",1282,"Conflict of Heroes : Awakening the Bear","stratégie","Slitherine","Western Civilization Software","2012","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/C/Conflict-of-heroes-awakening-the-bear.php","games"
"3472",1283,"Day of Defeat : Source","action","Valve","Valve","2006","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dayofdefeat/Day-of-defeat-source.php","games"
"3473",1283,"Day of Defeat : Source","action","Valve","Valve","2006","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dayofdefeat/Day-of-defeat-source.php","games"
"3474",1283,"Day of Defeat : Source","action","Valve","Valve","2006","mac","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dayofdefeat/Day-of-defeat-source.php","games"
"3475",1283,"Day of Defeat : Source","action","Valve","Valve","2006","mac","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dayofdefeat/Day-of-defeat-source.php","games"
"3476",1285,"Defender of the Crown II","stratégie","Commodore Electronics","Sachs Enterprises","1993","amiga cd32","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_defenderofthecrown/Defender-of-the-crown-II.php","games"
"3477",1286,"Dynasty Warriors","action","Koei","Omega Force","2005","psp","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-psp.php","games"
"3478",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3479",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","windows","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3480",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","ps3","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3481",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","ps3","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3482",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","xbox 360","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3483",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","xbox 360","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3484",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","nintendo wii u","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3485",1287,"Assassin's Creed III","action-aventure","Ubisoft","Ubisoft Montréal","2012","nintendo wii u","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_assassinscreed/ACIII.php","games"
"3486",1288,"Dynasty Warriors Advance","action","Nintendo","Omega Force","2005","gba","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-advance.php","games"
"3487",1289,"Dynasty Warriors Vol. 2","action","Koei","Omega Force","2006","psp","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-vol-2.php","games"
"3488",1290,"Dynasty Warriors 6 : Special","action","Koei","Omega Force","2008","ps2","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-6-special.php","games"
"3489",1290,"Dynasty Warriors 6 : Special","action","Koei","Omega Force","2008","psp","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-6-special.php","games"
"3490",1291,"Dynasty Warriors : Strikeforce","action","Koei","Omega Force","2009","psp","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-strikeforce.php","games"
"3491",1291,"Dynasty Warriors : Strikeforce","action","Koei","Omega Force","2009","ps3","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-strikeforce.php","games"
"3492",1291,"Dynasty Warriors : Strikeforce","action","Koei","Omega Force","2009","xbox 360","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-strikeforce.php","games"
"3493",1292,"Dynasty Warriors 7 with Xtreme Legends","action","Koei","Omega Force","2012","windows","trois royaumes","http://www.histogames.com/HTML/inventaire/fiche_game/serie_dynastywarriors/Dynasty-warriors-7-with-xtreme-legends.php","games"
"3494",1293,"Talonsoft's East Front : Campaign CD 1 : Winter War Expansion Pack (Addon)","stratégie","TalonSoft","TalonSoft","1998","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/East-front-campaign-cd-1-winter-war-expansion-pack.php","addon"
"3495",1293,"Talonsoft's East Front : Campaign CD 1 : Winter War Expansion Pack (Addon)","stratégie","TalonSoft","TalonSoft","1998","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/East-front-campaign-cd-1-winter-war-expansion-pack.php","addon"
"3496",1293,"Talonsoft's East Front : Campaign CD 1 : Winter War Expansion Pack (Addon)","stratégie","TalonSoft","TalonSoft","1998","windows","talvisota","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/East-front-campaign-cd-1-winter-war-expansion-pack.php","addon"
"3497",1294,"Talonsoft's West Front : Battle Pack 1 (addon)","stratégie","TalonSoft","TalonSoft","1999","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/West-front-battle-pack-1.php","addon"
"3498",1294,"Talonsoft's West Front : Battle Pack 1 (addon)","stratégie","TalonSoft","TalonSoft","1999","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/West-front-battle-pack-1.php","addon"
"3499",1295,"Talonsoft's West Front : Elite Edition","stratégie","TalonSoft","TalonSoft","1999","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/West-front-elite-edition.php","games"
"3500",1295,"Talonsoft's West Front : Elite Edition","stratégie","TalonSoft","TalonSoft","1999","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/West-front-elite-edition.php","games"
"3501",1295,"Talonsoft's West Front : Elite Edition","stratégie","TalonSoft","TalonSoft","1999","windows","front africain","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/West-front-elite-edition.php","games"
"3502",1296,"Mount & Blade : Secession (mod)","jeu de rôle","Secession team","Secession team","2012","mods","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_mountandblade/secession.php","games"
"3503",1297,"Resistance and Liberation (mod)","action","Dev-team RnL","Dev-team RnL","2011","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/R/Resistance-and-liberation.php","games"
"3504",1297,"Resistance and Liberation (mod)","action","Dev-team RnL","Dev-team RnL","2011","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/R/Resistance-and-liberation.php","games"
"3505",1298,"Talonsoft's Europe in Flames","stratégie","TalonSoft","TalonSoft","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Europe-in-flames.php","games"
"3506",1298,"Talonsoft's Europe in Flames","stratégie","TalonSoft","TalonSoft","2000","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Europe-in-flames.php","games"
"3507",1298,"Talonsoft's Europe in Flames","stratégie","TalonSoft","TalonSoft","2000","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Europe-in-flames.php","games"
"3508",1299,"Talonsoft's Rising Sun","stratégie","TalonSoft","TalonSoft","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun.php","games"
"3509",1299,"Talonsoft's Rising Sun","stratégie","TalonSoft","TalonSoft","2000","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun.php","games"
"3510",1300,"Talonsoft's Rising Sun : Imperial Strike (addon)","stratégie","TalonSoft","TalonSoft","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun-imperial-strike.php","addon"
"3511",1300,"Talonsoft's Rising Sun : Imperial Strike (addon)","stratégie","TalonSoft","TalonSoft","2000","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun-imperial-strike.php","addon"
"3512",1301,"Talonsoft's Rising Sun Gold","stratégie","TalonSoft","TalonSoft","2000","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun-gold.php","games"
"3513",1301,"Talonsoft's Rising Sun Gold","stratégie","TalonSoft","TalonSoft","2000","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Rising-sun-gold.php","games"
"3514",1302,"Talonsoft's East Front 2 : Fall of the Reich","stratégie","TalonSoft","TalonSoft","2001","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Fall-of-the-reich.php","games"
"3515",1302,"Talonsoft's East Front 2 : Fall of the Reich","stratégie","TalonSoft","TalonSoft","2001","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Fall-of-the-reich.php","games"
"3516",1303,"Talonsoft's World At War","stratégie","TalonSoft","TalonSoft","2001","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/World-at-war.php","games"
"3517",1303,"Talonsoft's World At War","stratégie","TalonSoft","TalonSoft","2001","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/World-at-war.php","games"
"3518",1303,"Talonsoft's World At War","stratégie","TalonSoft","TalonSoft","2001","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/World-at-war.php","games"
"3519",1303,"Talonsoft's World At War","stratégie","TalonSoft","TalonSoft","2001","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/World-at-war.php","games"
"3520",1304,"Divided Ground Middle East Conflict 1948-1973","stratégie","TalonSoft","TalonSoft","2001","windows","conflit israelo-palestinien","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/Divided-ground-middle-east-conflict-1948-1973.php","games"
"3521",1305,"John Tiller's Campaign Series ","stratégie","Matrix Games","TalonSoft","2007","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/John-tillers-campaign-series.php","games"
"3522",1305,"John Tiller's Campaign Series ","stratégie","Matrix Games","TalonSoft","2007","windows","front ouest","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/John-tillers-campaign-series.php","games"
"3523",1305,"John Tiller's Campaign Series ","stratégie","Matrix Games","TalonSoft","2007","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/John-tillers-campaign-series.php","games"
"3524",1305,"John Tiller's Campaign Series ","stratégie","Matrix Games","TalonSoft","2007","windows","front du pacifique","http://www.histogames.com/HTML/inventaire/fiche_game/serie_talonsoftscampaign/John-tillers-campaign-series.php","games"
"3525",1308,"Voyages dans le temps (l'Emerillon + l'Oricou)","aventure","Némopolis","Némopolis","2007","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_villesetterritoiresdeurope/Voyages-dans-le-temps.php","games"
"3526",1308,"Voyages dans le temps (l'Emerillon + l'Oricou)","aventure","Némopolis","Némopolis","2007","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_villesetterritoiresdeurope/Voyages-dans-le-temps.php","games"
"3527",1308,"Voyages dans le temps (l'Emerillon + l'Oricou)","aventure","Némopolis","Némopolis","2007","mac","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_villesetterritoiresdeurope/Voyages-dans-le-temps.php","games"
"3528",1308,"Voyages dans le temps (l'Emerillon + l'Oricou)","aventure","Némopolis","Némopolis","2007","mac","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_villesetterritoiresdeurope/Voyages-dans-le-temps.php","games"
"3529",1309,"First Eagles : Expansion Pack 1 (addon)","simulation","G2 Games","Third Wire Productions","2007","windows","première guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_firsteagles/First-eagles-expansion-pack-1.php","addon"
"3530",1310,"First Eagles Gold","simulation","G2 Games","Third Wire Productions","2008","windows","première guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_firsteagles/First-eagles-gold.php","games"
"3531",1311,"First Eagles 2","simulation","G2 Games","Third Wire Productions","2010","windows","première guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_firsteagles/First-eagles-2.php","games"
"3532",1312,"Achtung Panzer : Operation Star","stratégie","Graviteam","Graviteam","2011","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star.php","games"
"3533",1312,"Achtung Panzer : Operation Star","stratégie","Graviteam","Graviteam","2011","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star.php","games"
"3534",1313,"Achtung Panzer : Operation Star - Sokolovo 1943 (DLC)","stratégie","Graviteam","Graviteam","2011","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star-sokolovo-1943.php","addon"
"3535",1313,"Achtung Panzer : Operation Star - Sokolovo 1943 (DLC)","stratégie","Graviteam","Graviteam","2011","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star-sokolovo-1943.php","addon"
"3536",1314,"Achtung Panzer : Operation Star - Volokonovka 1942 (DLC)","stratégie","Graviteam","Graviteam","2011","windows","deuxième guerre mondiale","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star-volokonovka-1942.php","addon"
"3537",1314,"Achtung Panzer : Operation Star - Volokonovka 1942 (DLC)","stratégie","Graviteam","Graviteam","2011","windows","front est","http://www.histogames.com/HTML/inventaire/fiche_game/serie_achtungpanzer/Achtung-panzer-operation-star-volokonovka-1942.php","addon"
